query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-routing_hard_v3-0075,test,Amsterdam119,7400,archival school pickup disturbance sound level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0075,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0076,test,"Austin,+TX136",7500,recent stadium dispersal noise noise level near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0076,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0077,test,"Herndon,+VA208",7600,realtime freight corridor slowdown traffic speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0077,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0078,test,Frankfurt184,7700,archival corridor incident diversion next bus near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0078,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0079,test,"Santa+Clara,+CA389",7800,archival indoor outdoor drift ambient humidity near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0079,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0080,test,"Santa+Clara,+CA363",7900,realtime indoor outdoor drift humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0080,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0081,test,"Atlanta,+GA133",8000,realtime irrigation buildup moisture level near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0081,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0082,test,"Santa+Clara,+CA388",8100,archival school pickup disturbance ambient noise near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0082,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0083,test,Amsterdam119,8200,recent stadium dispersal noise ambient noise near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0083,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0084,test,"Austin,+TX136",8300,realtime freight corridor slowdown road speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0084,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0085,test,"Herndon,+VA208",8400,archival corridor incident diversion next bus near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0085,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0086,test,Frankfurt184,8500,archival indoor outdoor drift ambient humidity near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0086,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0087,test,"Santa+Clara,+CA389",8600,realtime indoor outdoor drift ambient humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0087,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0088,test,"Santa+Clara,+CA363",8700,realtime irrigation buildup moisture level near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0088,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0089,test,"Atlanta,+GA133",8800,archival school pickup disturbance sound level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0089,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0090,test,"Santa+Clara,+CA388",8900,recent stadium dispersal noise noise level near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0090,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0091,test,Amsterdam119,9000,realtime freight corridor slowdown vehicle flow speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0091,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0092,test,"Austin,+TX136",9100,archival corridor incident diversion bus arrival near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0092,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0093,test,"Herndon,+VA208",9200,archival indoor outdoor drift humidity near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0093,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0094,test,Frankfurt184,9300,realtime indoor outdoor drift ambient humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0094,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0095,test,"Santa+Clara,+CA389",9400,realtime irrigation buildup humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0095,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0096,test,"Santa+Clara,+CA363",9500,archival school pickup disturbance ambient noise near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0096,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0097,test,"Atlanta,+GA133",9600,recent stadium dispersal noise ambient noise near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0097,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0098,test,"Santa+Clara,+CA388",9700,realtime freight corridor slowdown vehicle flow speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0098,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0099,test,Amsterdam119,9800,archival corridor incident diversion next bus near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0099,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0100,test,"Austin,+TX136",9900,archival indoor outdoor drift ambient humidity near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0100,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0101,test,"Herndon,+VA208",10000,need humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0101,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0102,test,Frankfurt184,10100,need ambient humidity updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0102,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0103,test,"Santa+Clara,+CA389",10200,need ambient noise updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0103,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0104,test,"Santa+Clara,+CA363",10300,need sound level updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0104,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0105,test,"Atlanta,+GA133",10400,need traffic speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0105,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0106,test,"Santa+Clara,+CA388",10500,need bus waiting time updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0106,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0107,test,Amsterdam119,10600,need humidity updates for indoor outdoor drift conditions around residential with archival freshness,,residential,humidity,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0107,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0108,test,"Austin,+TX136",10700,need ambient humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0108,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0109,test,"Herndon,+VA208",10800,need moisture level updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0109,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0110,test,Frankfurt184,10900,need noise level updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0110,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0111,test,"Santa+Clara,+CA389",11000,need noise level updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0111,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0112,test,"Santa+Clara,+CA363",11100,need road speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0112,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0113,test,"Atlanta,+GA133",11200,need next bus updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0113,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0114,test,"Santa+Clara,+CA388",11300,need moisture level updates for indoor outdoor drift conditions around residential with archival freshness,,residential,humidity,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0114,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0115,test,Amsterdam119,11400,need ambient humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0115,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0116,test,"Austin,+TX136",11500,need humidity updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0116,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0117,test,"Herndon,+VA208",11600,need noise level updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0117,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0118,test,Frankfurt184,11700,need ambient noise updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0118,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0119,test,"Santa+Clara,+CA389",11800,need road speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0119,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0120,test,"Santa+Clara,+CA363",11900,need bus waiting time updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0120,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
