object_id,domain_id,zone_id,zone_type,service_class,semantic_facet,freshness_class,time_bucket,vendor_template_id,canonical_name,producer_node_id,controller_node_id,payload_size_bytes,unit,value_type,object_version,object_text_id,semantic_intent_family,semantic_intent_variant,confuser_group_id,difficulty_tag
obj-01-01-noise_level-02-snm02,domain-01,domain-01-zone-01,school_area,noise_level,stadium_dispersal_noise,recent,afternoon,tpl-02,/city/domain-01/services/noise_level/zones/domain-01-zone-01/objects/obj-01-01-noise_level-02-snm02,producer-slot-domain-01-01-2,controller-slot-domain-01,231,db,float,1,text-obj-01-01-noise_level-02-snm02,stadium_dispersal_noise,stadium_dispersal_noise_variant_02,cg-obj-01-01-noise_level-02,routing_hard
obj-01-01-noise_level-02-snm03,domain-01,domain-01-zone-01,school_area,noise_level,construction_residual_noise,recent,afternoon,tpl-02,/city/domain-01/services/noise_level/zones/domain-01-zone-01/objects/obj-01-01-noise_level-02-snm03,producer-slot-domain-01-01-2,controller-slot-domain-01,231,db,float,1,text-obj-01-01-noise_level-02-snm03,construction_residual_noise,construction_residual_noise_variant_03,cg-obj-01-01-noise_level-02,routing_hard
obj-01-01-noise_level-02-cnm01,domain-01,domain-01-zone-01,school_area,noise_level,freight_corridor_noise,archival,afternoon,tpl-02,/city/domain-01/services/noise_level/zones/domain-01-zone-01/objects/obj-01-01-noise_level-02-cnm01,producer-slot-domain-01-01-2,controller-slot-domain-01,231,db,float,1,text-obj-01-01-noise_level-02-cnm01,freight_corridor_noise,freight_corridor_noise_variant_02,cg-obj-01-01-noise_level-02,routing_hard
obj-01-01-noise_level-02-ncf01,domain-01,domain-01-zone-01,school_area,noise_level,freight_corridor_noise,recent,afternoon,tpl-03,/org/domain-01/zone/domain-01-zone-01/telemetry/noise_level/obj-01-01-noise_level-02-ncf01,producer-slot-domain-01-01-2,controller-slot-domain-01,231,db,float,1,text-obj-01-01-noise_level-02-ncf01,freight_corridor_noise,freight_corridor_noise_variant_02,cg-obj-01-01-noise_level-02,routing_hard
obj-01-01-parking_availability-01,domain-01,domain-01-zone-01,school_area,parking_availability,curbside_short_stay,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/parking_availability/obj-01-01-parking_availability-01,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01,curbside_short_stay,curbside_short_stay_variant_01,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-parking_availability-01-snm01,domain-01,domain-01-zone-01,school_area,parking_availability,event_overflow,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/parking_availability/obj-01-01-parking_availability-01-snm01,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01-snm01,event_overflow,event_overflow_variant_01,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-parking_availability-01-snm02,domain-01,domain-01-zone-01,school_area,parking_availability,commuter_transit_hub,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/parking_availability/obj-01-01-parking_availability-01-snm02,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01-snm02,commuter_transit_hub,commuter_transit_hub_variant_02,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-parking_availability-01-snm03,domain-01,domain-01-zone-01,school_area,parking_availability,resident_night,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/parking_availability/obj-01-01-parking_availability-01-snm03,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01-snm03,resident_night,resident_night_variant_03,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-parking_availability-01-cnm01,domain-01,domain-01-zone-01,school_area,parking_availability,curbside_short_stay,recent,morning,tpl-01,/domain-01/domain-01-zone-01/parking_availability/obj-01-01-parking_availability-01-cnm01,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01-cnm01,curbside_short_stay,curbside_short_stay_variant_01,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-parking_availability-01-ncf01,domain-01,domain-01-zone-01,school_area,parking_availability,curbside_short_stay,realtime,morning,tpl-02,/city/domain-01/services/parking_availability/zones/domain-01-zone-01/objects/obj-01-01-parking_availability-01-ncf01,producer-slot-domain-01-01-1,controller-slot-domain-01,358,spots,integer,1,text-obj-01-01-parking_availability-01-ncf01,curbside_short_stay,curbside_short_stay_variant_01,cg-obj-01-01-parking_availability-01,routing_hard
obj-01-01-rainfall-01,domain-01,domain-01-zone-01,school_area,rainfall,shower_burst,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/rainfall/obj-01-01-rainfall-01,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01,shower_burst,shower_burst_variant_01,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-01-snm01,domain-01,domain-01-zone-01,school_area,rainfall,drainage_overflow,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/rainfall/obj-01-01-rainfall-01-snm01,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01-snm01,drainage_overflow,drainage_overflow_variant_01,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-01-snm02,domain-01,domain-01-zone-01,school_area,rainfall,commuter_downpour,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/rainfall/obj-01-01-rainfall-01-snm02,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01-snm02,commuter_downpour,commuter_downpour_variant_02,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-01-snm03,domain-01,domain-01-zone-01,school_area,rainfall,storm_runoff,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/rainfall/obj-01-01-rainfall-01-snm03,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01-snm03,storm_runoff,storm_runoff_variant_03,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-01-cnm01,domain-01,domain-01-zone-01,school_area,rainfall,shower_burst,recent,morning,tpl-01,/domain-01/domain-01-zone-01/rainfall/obj-01-01-rainfall-01-cnm01,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01-cnm01,shower_burst,shower_burst_variant_01,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-01-ncf01,domain-01,domain-01-zone-01,school_area,rainfall,shower_burst,realtime,morning,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-01-ncf01,producer-slot-domain-01-01-1,controller-slot-domain-01,184,mm,float,1,text-obj-01-01-rainfall-01-ncf01,shower_burst,shower_burst_variant_01,cg-obj-01-01-rainfall-01,routing_hard
obj-01-01-rainfall-02,domain-01,domain-01-zone-01,school_area,rainfall,drainage_overflow,recent,afternoon,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-02,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02,drainage_overflow,drainage_overflow_variant_02,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-rainfall-02-snm01,domain-01,domain-01-zone-01,school_area,rainfall,commuter_downpour,recent,afternoon,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-02-snm01,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02-snm01,commuter_downpour,commuter_downpour_variant_01,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-rainfall-02-snm02,domain-01,domain-01-zone-01,school_area,rainfall,storm_runoff,recent,afternoon,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-02-snm02,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02-snm02,storm_runoff,storm_runoff_variant_02,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-rainfall-02-snm03,domain-01,domain-01-zone-01,school_area,rainfall,venue_queue_rain,recent,afternoon,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-02-snm03,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02-snm03,venue_queue_rain,venue_queue_rain_variant_03,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-rainfall-02-cnm01,domain-01,domain-01-zone-01,school_area,rainfall,drainage_overflow,archival,afternoon,tpl-02,/city/domain-01/services/rainfall/zones/domain-01-zone-01/objects/obj-01-01-rainfall-02-cnm01,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02-cnm01,drainage_overflow,drainage_overflow_variant_02,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-rainfall-02-ncf01,domain-01,domain-01-zone-01,school_area,rainfall,drainage_overflow,recent,afternoon,tpl-03,/org/domain-01/zone/domain-01-zone-01/telemetry/rainfall/obj-01-01-rainfall-02-ncf01,producer-slot-domain-01-01-2,controller-slot-domain-01,139,mm,float,1,text-obj-01-01-rainfall-02-ncf01,drainage_overflow,drainage_overflow_variant_02,cg-obj-01-01-rainfall-02,routing_hard
obj-01-01-street_light_state-01,domain-01,domain-01-zone-01,school_area,street_light_state,outage_cluster,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/street_light_state/obj-01-01-street_light_state-01,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01,outage_cluster,outage_cluster_variant_01,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-01-snm01,domain-01,domain-01-zone-01,school_area,street_light_state,dimming_schedule,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/street_light_state/obj-01-01-street_light_state-01-snm01,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01-snm01,dimming_schedule,dimming_schedule_variant_01,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-01-snm02,domain-01,domain-01-zone-01,school_area,street_light_state,stadium_egress_lighting,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/street_light_state/obj-01-01-street_light_state-01-snm02,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01-snm02,stadium_egress_lighting,stadium_egress_lighting_variant_02,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-01-snm03,domain-01,domain-01-zone-01,school_area,street_light_state,school_perimeter_fault,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/street_light_state/obj-01-01-street_light_state-01-snm03,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01-snm03,school_perimeter_fault,school_perimeter_fault_variant_03,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-01-cnm01,domain-01,domain-01-zone-01,school_area,street_light_state,outage_cluster,recent,morning,tpl-01,/domain-01/domain-01-zone-01/street_light_state/obj-01-01-street_light_state-01-cnm01,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01-cnm01,outage_cluster,outage_cluster_variant_01,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-01-ncf01,domain-01,domain-01-zone-01,school_area,street_light_state,outage_cluster,realtime,morning,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-01-ncf01,producer-slot-domain-01-01-1,controller-slot-domain-01,258,state,enum,1,text-obj-01-01-street_light_state-01-ncf01,outage_cluster,outage_cluster_variant_01,cg-obj-01-01-street_light_state-01,routing_hard
obj-01-01-street_light_state-02,domain-01,domain-01-zone-01,school_area,street_light_state,dimming_schedule,recent,afternoon,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-02,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02,dimming_schedule,dimming_schedule_variant_02,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-street_light_state-02-snm01,domain-01,domain-01-zone-01,school_area,street_light_state,stadium_egress_lighting,recent,afternoon,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-02-snm01,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02-snm01,stadium_egress_lighting,stadium_egress_lighting_variant_01,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-street_light_state-02-snm02,domain-01,domain-01-zone-01,school_area,street_light_state,school_perimeter_fault,recent,afternoon,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-02-snm02,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02-snm02,school_perimeter_fault,school_perimeter_fault_variant_02,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-street_light_state-02-snm03,domain-01,domain-01-zone-01,school_area,street_light_state,maintenance_flicker,recent,afternoon,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-02-snm03,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02-snm03,maintenance_flicker,maintenance_flicker_variant_03,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-street_light_state-02-cnm01,domain-01,domain-01-zone-01,school_area,street_light_state,dimming_schedule,archival,afternoon,tpl-02,/city/domain-01/services/street_light_state/zones/domain-01-zone-01/objects/obj-01-01-street_light_state-02-cnm01,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02-cnm01,dimming_schedule,dimming_schedule_variant_02,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-street_light_state-02-ncf01,domain-01,domain-01-zone-01,school_area,street_light_state,dimming_schedule,recent,afternoon,tpl-03,/org/domain-01/zone/domain-01-zone-01/telemetry/street_light_state/obj-01-01-street_light_state-02-ncf01,producer-slot-domain-01-01-2,controller-slot-domain-01,338,state,enum,1,text-obj-01-01-street_light_state-02-ncf01,dimming_schedule,dimming_schedule_variant_02,cg-obj-01-01-street_light_state-02,routing_hard
obj-01-01-temperature-01,domain-01,domain-01-zone-01,school_area,temperature,heat_island,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/temperature/obj-01-01-temperature-01,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01,heat_island,heat_island_variant_01,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-01-snm01,domain-01,domain-01-zone-01,school_area,temperature,microclimate_shift,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/temperature/obj-01-01-temperature-01-snm01,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01-snm01,microclimate_shift,microclimate_shift_variant_01,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-01-snm02,domain-01,domain-01-zone-01,school_area,temperature,pedestrian_comfort,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/temperature/obj-01-01-temperature-01-snm02,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01-snm02,pedestrian_comfort,pedestrian_comfort_variant_02,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-01-snm03,domain-01,domain-01-zone-01,school_area,temperature,cooling_gap,realtime,morning,tpl-01,/domain-01/domain-01-zone-01/temperature/obj-01-01-temperature-01-snm03,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01-snm03,cooling_gap,cooling_gap_variant_03,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-01-cnm01,domain-01,domain-01-zone-01,school_area,temperature,heat_island,recent,morning,tpl-01,/domain-01/domain-01-zone-01/temperature/obj-01-01-temperature-01-cnm01,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01-cnm01,heat_island,heat_island_variant_01,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-01-ncf01,domain-01,domain-01-zone-01,school_area,temperature,heat_island,realtime,morning,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-01-ncf01,producer-slot-domain-01-01-1,controller-slot-domain-01,141,celsius,float,1,text-obj-01-01-temperature-01-ncf01,heat_island,heat_island_variant_01,cg-obj-01-01-temperature-01,routing_hard
obj-01-01-temperature-02,domain-01,domain-01-zone-01,school_area,temperature,microclimate_shift,recent,afternoon,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-02,producer-slot-domain-01-01-2,controller-slot-domain-01,340,celsius,float,1,text-obj-01-01-temperature-02,microclimate_shift,microclimate_shift_variant_02,cg-obj-01-01-temperature-02,routing_hard
obj-01-01-temperature-02-snm01,domain-01,domain-01-zone-01,school_area,temperature,pedestrian_comfort,recent,afternoon,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-02-snm01,producer-slot-domain-01-01-2,controller-slot-domain-01,340,celsius,float,1,text-obj-01-01-temperature-02-snm01,pedestrian_comfort,pedestrian_comfort_variant_01,cg-obj-01-01-temperature-02,routing_hard
obj-01-01-temperature-02-snm02,domain-01,domain-01-zone-01,school_area,temperature,cooling_gap,recent,afternoon,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-02-snm02,producer-slot-domain-01-01-2,controller-slot-domain-01,340,celsius,float,1,text-obj-01-01-temperature-02-snm02,cooling_gap,cooling_gap_variant_02,cg-obj-01-01-temperature-02,routing_hard
obj-01-01-temperature-02-snm03,domain-01,domain-01-zone-01,school_area,temperature,facade_reflection,recent,afternoon,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-02-snm03,producer-slot-domain-01-01-2,controller-slot-domain-01,340,celsius,float,1,text-obj-01-01-temperature-02-snm03,facade_reflection,facade_reflection_variant_03,cg-obj-01-01-temperature-02,routing_hard
obj-01-01-temperature-02-cnm01,domain-01,domain-01-zone-01,school_area,temperature,microclimate_shift,archival,afternoon,tpl-02,/city/domain-01/services/temperature/zones/domain-01-zone-01/objects/obj-01-01-temperature-02-cnm01,producer-slot-domain-01-01-2,controller-slot-domain-01,340,celsius,float,1,text-obj-01-01-temperature-02-cnm01,microclimate_shift,microclimate_shift_variant_02,cg-obj-01-01-temperature-02,routing_hard
